Deal_ID,Date,Year,Month,Quarter,Region,Category,Channel,Segment,Sales_Rep,Status,Revenue,Cost,Profit,Profit_Margin,Units_Sold,Customer_Satisfaction
DL-00721,2022-12-02,2022,12,Q4,Middle East,Services,Direct,SMB,Rep_13,In Progress,5946.31,2378.63,3567.68,60.0,1,3.9
DL-00722,2022-08-05,2022,8,Q3,North America,Electronics,Direct,Startup,Rep_05,Closed Lost,14878.12,10918.64,3959.48,26.61,1,4.7
DL-00723,2023-04-11,2023,4,Q2,North America,Services,Direct,Mid-Market,Rep_07,Closed Lost,16334.46,11188.67,5145.79,31.5,2,3.3
DL-00724,2022-12-01,2022,12,Q4,Asia Pacific,Software,Partner,SMB,Rep_20,Closed Lost,34938.31,25029.58,9908.73,28.36,1,4.1
DL-00725,2022-12-12,2022,12,Q4,Europe,Hardware,Online,Mid-Market,Rep_01,Closed Lost,7840.6,3179.17,4661.43,59.45,1,2.9
DL-00726,2023-01-24,2023,1,Q1,Latin America,Electronics,Partner,Startup,Rep_14,Closed Won,5825.2,4234.05,1591.15,27.31,1,2.5
DL-00727,2022-10-12,2022,10,Q4,North America,Services,Online,Enterprise,Rep_04,Closed Lost,4073.85,2784.17,1289.68,31.66,1,4.4
DL-00728,2023-03-08,2023,3,Q1,Asia Pacific,Software,Direct,Startup,Rep_17,Closed Won,11327.38,7850.18,3477.2,30.7,1,3.8
DL-00729,2022-09-16,2022,9,Q3,North America,Services,Reseller,Enterprise,Rep_14,Closed Won,7747.45,3351.94,4395.51,56.73,1,3.4
DL-00730,2022-03-25,2022,3,Q1,North America,Electronics,Online,Mid-Market,Rep_16,Closed Won,12422.28,8180.97,4241.31,34.14,1,2.9
DL-00731,2023-04-27,2023,4,Q2,North America,Services,Online,Enterprise,Rep_14,Closed Lost,4782.1,3519.49,1262.61,26.4,1,4.5
DL-00732,2022-01-20,2022,1,Q1,Latin America,Services,Online,Enterprise,Rep_16,Closed Won,16673.85,10629.44,6044.41,36.25,2,2.6
DL-00733,2023-07-07,2023,7,Q3,Asia Pacific,Services,Reseller,SMB,Rep_20,Closed Lost,5315.89,3187.92,2127.97,40.03,1,4.6
DL-00734,2022-02-23,2022,2,Q1,Europe,Services,Partner,SMB,Rep_08,In Progress,5039.49,3683.72,1355.77,26.9,1,4.2
DL-00735,2022-12-25,2022,12,Q4,Europe,Services,Direct,SMB,Rep_03,Closed Won,10451.06,5800.63,4650.43,44.5,1,2.6
DL-00736,2022-08-18,2022,8,Q3,Latin America,Hardware,Partner,Enterprise,Rep_19,Closed Won,13018.8,7938.25,5080.55,39.02,2,3.9
DL-00737,2023-10-28,2023,10,Q4,Europe,Electronics,Online,SMB,Rep_01,Closed Won,41908.03,23750.05,18157.98,43.33,3,5.0
DL-00738,2022-03-12,2022,3,Q1,Latin America,Hardware,Online,Startup,Rep_02,In Progress,10705.03,7777.16,2927.87,27.35,1,4.8
DL-00739,2023-10-30,2023,10,Q4,Europe,Software,Partner,SMB,Rep_15,Closed Lost,55080.22,23498.86,31581.36,57.34,2,3.1
DL-00740,2022-02-11,2022,2,Q1,Europe,Electronics,Direct,Enterprise,Rep_10,Closed Lost,8182.7,4708.26,3474.44,42.46,1,4.4
DL-00741,2022-02-01,2022,2,Q1,Europe,Electronics,Direct,SMB,Rep_18,Closed Won,44164.44,28284.38,15880.06,,3,2.7
DL-00742,2022-09-11,2022,9,Q3,North America,Software,Reseller,Enterprise,Rep_14,Closed Lost,9856.52,6674.51,3182.01,32.28,1,2.7
DL-00743,2022-07-24,2022,7,Q3,Asia Pacific,Hardware,Partner,Mid-Market,Rep_17,In Progress,6218.46,3756.3,2462.16,39.59,1,3.7
DL-00744,2022-01-21,2022,1,Q1,Europe,Services,Partner,Mid-Market,Rep_13,In Progress,13235.62,9504.78,3730.84,28.19,1,4.2
DL-00745,2023-09-29,2023,9,Q3,North America,Hardware,Direct,SMB,Rep_01,Closed Lost,3585.27,2616.16,969.11,27.03,1,4.4
DL-00746,2022-06-06,2022,6,Q2,Latin America,Software,Direct,SMB,Rep_05,Closed Won,15726.56,6644.66,9081.9,57.75,1,4.5
DL-00747,2022-09-02,2022,9,Q3,Europe,Software,Reseller,Mid-Market,Rep_13,Closed Won,14525.63,7855.89,6669.74,45.92,1,4.2
DL-00748,2022-05-10,2022,5,Q2,Europe,Electronics,Online,SMB,Rep_14,Closed Won,12844.81,5243.39,7601.42,59.18,1,2.5
DL-00749,2023-04-30,2023,4,Q2,Latin America,Software,Online,Mid-Market,Rep_03,Closed Won,50890.04,26223.43,24666.61,48.47,2,3.8
DL-00750,2023-11-17,2023,11,Q4,Asia Pacific,Software,Partner,SMB,Rep_15,Closed Won,25211.2,14821.76,10389.44,41.21,1,4.6
DL-00751,2022-04-28,2022,4,Q2,North America,Electronics,Partner,Mid-Market,Rep_19,Closed Won,11899.76,8553.29,3346.47,28.12,1,4.2
DL-00752,2023-08-01,2023,8,Q3,Middle East,Electronics,Direct,SMB,Rep_17,Closed Won,3546.24,2469.23,1077.01,30.37,1,3.9
DL-00753,2022-08-12,2022,8,Q3,Asia Pacific,Services,Online,SMB,Rep_03,On Hold,12628.58,5614.98,7013.6,55.54,1,4.1
DL-00754,2023-04-22,2023,4,Q2,North America,Services,Partner,Startup,Rep_16,Closed Lost,14843.96,6420.91,8423.05,56.74,1,4.1
DL-00755,2023-12-18,2023,12,Q4,North America,Consulting,Partner,SMB,Rep_14,In Progress,12822.32,7773.45,5048.87,39.38,1,2.2
DL-00756,2022-09-20,2022,9,Q3,Asia Pacific,Consulting,Partner,SMB,Rep_12,In Progress,29012.05,17008.06,12003.99,41.38,1,4.7
DL-00757,2023-01-13,2023,1,Q1,Asia Pacific,Services,Reseller,Enterprise,Rep_12,Closed Won,11013.14,5432.03,5581.11,50.68,1,3.7
DL-00758,2022-06-21,2022,6,Q2,Europe,Software,Direct,SMB,Rep_11,In Progress,40494.93,28946.12,11548.81,28.52,2,4.4
DL-00759,2023-09-13,2023,9,Q3,Latin America,Services,Online,SMB,Rep_17,Closed Won,6960.15,5043.17,1916.98,27.54,1,2.0
DL-00760,2023-09-14,2023,9,Q3,Asia Pacific,Hardware,Direct,Enterprise,Rep_08,Closed Lost,5164.26,2793.42,2370.84,45.91,1,5.0
DL-00761,2022-04-28,2022,4,Q2,North America,Electronics,Partner,Enterprise,Rep_17,Closed Won,11938.89,8495.78,3443.11,28.84,1,2.9
DL-00762,2022-06-17,2022,6,Q2,North America,Software,Direct,SMB,Rep_20,On Hold,47517.32,25392.41,22124.91,46.56,2,5.0
DL-00763,2022-11-15,2022,11,Q4,North America,Hardware,Direct,Mid-Market,Rep_11,Closed Won,13482.12,8869.7,4612.42,34.21,2,5.0
DL-00764,2022-04-21,2022,4,Q2,Asia Pacific,Software,Partner,SMB,Rep_02,Closed Won,24734.6,14014.12,10720.48,43.34,1,2.7
DL-00765,2023-08-16,2023,8,Q3,North America,Services,Direct,Enterprise,Rep_10,On Hold,16651.05,7374.82,9276.23,55.71,2,4.5
DL-00766,2022-01-27,2022,1,Q1,Europe,Services,Partner,Mid-Market,Rep_10,Closed Won,3059.46,2217.43,842.03,27.52,1,3.0
DL-00767,2022-11-16,2022,11,Q4,Asia Pacific,Electronics,Reseller,Enterprise,Rep_11,Closed Lost,22284.19,12455.39,9828.8,44.11,1,3.3
DL-00768,2023-08-13,2023,8,Q3,Latin America,Software,Direct,SMB,Rep_06,In Progress,14289.04,9388.91,4900.13,34.29,1,3.3
DL-00769,2023-11-25,2023,11,Q4,North America,Software,Online,Enterprise,Rep_04,In Progress,60484.56,31966.75,28517.81,47.15,3,4.2
DL-00770,2023-01-20,2023,1,Q1,Latin America,Electronics,Partner,Enterprise,Rep_12,On Hold,8810.36,3582.37,5227.99,59.34,1,4.1
DL-00771,2023-02-11,2023,2,Q1,North America,Electronics,Online,Enterprise,Rep_11,On Hold,9793.01,4261.78,5531.23,56.48,1,2.8
DL-00772,2022-07-23,2022,7,Q3,Latin America,Hardware,Direct,SMB,Rep_13,Closed Won,10597.87,6079.75,4518.12,42.63,1,4.2
DL-00773,2022-03-19,2022,3,Q1,North America,Electronics,Direct,Enterprise,Rep_05,In Progress,20853.61,13377.33,7476.28,35.85,1,3.6
DL-00774,2023-08-30,2023,8,Q3,Europe,Software,Direct,SMB,Rep_06,Closed Lost,19999.55,10342.91,9656.64,48.28,1,2.3
DL-00775,2023-12-09,2023,12,Q4,Asia Pacific,Electronics,Direct,SMB,Rep_01,Closed Lost,18060.95,11620.79,6440.16,35.66,1,3.5
DL-00776,2023-10-05,2023,10,Q4,North America,Consulting,Direct,SMB,Rep_06,Closed Won,38431.88,24770.21,13661.67,35.55,1,5.0
DL-00777,2022-09-06,2022,9,Q3,North America,Electronics,Online,SMB,Rep_18,Closed Lost,18258.08,11801.61,6456.47,35.36,1,3.5
DL-00778,2022-04-15,2022,4,Q2,Asia Pacific,Software,Reseller,Mid-Market,Rep_09,On Hold,20421.71,11689.03,8732.68,42.76,1,2.3
DL-00779,2023-12-15,2023,12,Q4,Asia Pacific,Hardware,Online,Enterprise,Rep_15,On Hold,10299.0,7417.44,2881.56,27.98,1,4.5
DL-00780,2022-11-05,2022,11,Q4,Asia Pacific,Hardware,Online,SMB,Rep_08,Closed Won,16161.42,9231.71,6929.71,42.88,2,3.1
DL-00781,2023-12-02,2023,12,Q4,Asia Pacific,Electronics,Direct,Enterprise,Rep_19,Closed Won,8127.93,4532.08,3595.85,44.24,1,4.0
DL-00782,2023-09-07,2023,9,Q3,Europe,Hardware,Direct,Enterprise,Rep_16,Closed Won,5256.22,2469.28,2786.94,53.02,1,3.7
DL-00783,2022-05-04,2022,5,Q2,North America,Software,Direct,SMB,Rep_06,In Progress,25343.03,12866.13,12476.9,49.23,1,5.0
DL-00784,2023-08-03,2023,8,Q3,North America,Software,Direct,SMB,Rep_06,In Progress,14742.93,6115.62,8627.31,58.52,1,3.7
DL-00785,2022-02-12,2022,2,Q1,North America,Electronics,Partner,Mid-Market,Rep_03,Closed Lost,6088.17,3785.24,2302.93,37.83,1,2.9
DL-00786,2022-12-22,2022,12,Q4,Latin America,Electronics,Partner,SMB,Rep_10,Closed Won,25909.55,12617.63,13291.92,51.3,2,3.4
DL-00787,2023-06-30,2023,6,Q2,Europe,Services,Direct,Startup,Rep_01,Closed Won,3281.14,1661.75,1619.39,49.35,1,2.8
DL-00788,2023-03-15,2023,3,Q1,Europe,Software,Direct,Enterprise,Rep_14,Closed Lost,20443.9,13693.02,6750.88,33.02,1,3.6
DL-00789,2023-11-09,2023,11,Q4,Europe,Software,Online,Enterprise,Rep_04,On Hold,36537.82,18799.71,17738.11,48.55,1,5.0
DL-00790,2023-01-15,2023,1,Q1,Middle East,Services,Online,Enterprise,Rep_12,Closed Lost,11426.5,5539.21,5887.29,51.52,1,4.8
DL-00791,2022-03-12,2022,3,Q1,North America,Hardware,Direct,Enterprise,Rep_06,Closed Won,6591.74,3026.73,3565.01,54.08,1,5.0
DL-00792,2023-06-03,2023,6,Q2,Europe,Electronics,Reseller,SMB,Rep_11,Closed Lost,8665.33,5816.17,2849.16,32.88,1,4.2
DL-00793,2023-10-26,2023,10,Q4,Europe,Services,Reseller,SMB,Rep_12,Closed Won,11875.99,5289.53,6586.46,55.46,1,3.9
DL-00794,2022-12-16,2022,12,Q4,Asia Pacific,Electronics,Direct,Enterprise,Rep_10,On Hold,9150.91,5113.65,4037.26,44.12,1,3.0
DL-00795,2022-01-13,2022,1,Q1,North America,Hardware,Direct,Startup,Rep_18,Closed Won,9137.69,5276.34,3861.35,42.26,1,4.0
DL-00796,2023-03-07,2023,3,Q1,Latin America,Services,Partner,Mid-Market,Rep_07,Closed Lost,10730.0,6873.49,3856.51,35.94,1,3.7
DL-00797,2023-05-17,2023,5,Q2,Middle East,Consulting,Reseller,Enterprise,Rep_07,Closed Won,32353.23,20112.36,12240.87,37.84,1,4.4
DL-00798,2022-04-19,2022,4,Q2,Europe,Electronics,Reseller,Enterprise,Rep_11,Closed Lost,10890.5,7446.4,3444.1,31.62,1,2.9
DL-00799,2023-03-20,2023,3,Q1,Asia Pacific,Electronics,Direct,Enterprise,Rep_04,Closed Lost,41494.25,17247.62,24246.63,58.43,3,3.8
DL-00800,2023-01-06,2023,1,Q1,Middle East,Electronics,Direct,Enterprise,Rep_20,In Progress,17942.16,9038.44,8903.72,49.62,1,2.5
DL-00801,2023-10-13,2023,10,Q4,Asia Pacific,Electronics,Partner,Enterprise,Rep_01,Closed Won,13048.79,6498.91,6549.88,50.2,1,4.1
DL-00802,2023-04-16,2023,4,Q2,North America,Electronics,Partner,SMB,Rep_13,Closed Won,17118.94,7722.46,9396.48,54.89,1,4.3
DL-00803,2023-12-26,2023,12,Q4,Europe,Consulting,Direct,Enterprise,Rep_18,Closed Won,20368.03,10208.71,10159.32,49.88,1,2.5
DL-00804,2022-06-06,2022,6,Q2,Asia Pacific,Electronics,Reseller,SMB,Rep_09,Closed Lost,12365.35,6286.76,6078.59,49.16,1,2.7
DL-00805,2023-03-22,2023,3,Q1,Europe,Electronics,Online,Startup,Rep_09,Closed Won,49600.96,28900.47,20700.49,41.73,4,2.8
DL-00806,2022-06-30,2022,6,Q2,Asia Pacific,Hardware,Online,Mid-Market,Rep_09,Closed Lost,5450.74,3446.48,2004.26,36.77,1,3.7
DL-00807,2023-06-19,2023,6,Q2,Middle East,Software,Reseller,Startup,Rep_10,In Progress,24046.5,12826.05,11220.45,46.66,1,2.7
DL-00808,2023-10-29,2023,10,Q4,Middle East,Hardware,Online,Enterprise,Rep_02,In Progress,6368.66,4151.19,2217.47,34.82,1,4.9
DL-00809,2022-10-04,2022,10,Q4,Europe,Electronics,Partner,SMB,Rep_06,Closed Won,8919.44,4617.22,4302.22,48.23,1,4.1
DL-00810,2023-09-23,2023,9,Q3,North America,Software,Partner,SMB,Rep_15,Closed Lost,30858.69,15478.7,15379.99,49.84,1,4.3
DL-00811,2023-07-06,2023,7,Q3,Middle East,Electronics,Direct,Enterprise,Rep_03,Closed Won,15276.05,9003.95,6272.1,41.06,1,2.5
DL-00812,2023-05-11,2023,5,Q2,Latin America,Electronics,Online,Enterprise,Rep_11,Closed Lost,23654.75,9658.25,13996.5,59.17,1,4.8
DL-00813,2023-04-22,2023,4,Q2,North America,Consulting,Direct,Mid-Market,Rep_06,In Progress,44992.07,19253.29,25738.78,57.21,1,4.3
DL-00814,2023-03-23,2023,3,Q1,Middle East,Electronics,Online,SMB,Rep_03,Closed Won,23533.01,12855.83,10677.18,45.37,1,3.3
DL-00815,2023-08-30,2023,8,Q3,Latin America,Software,Direct,SMB,Rep_11,Closed Won,15796.27,11531.58,4264.69,27.0,1,2.6
DL-00816,2022-10-02,2022,10,Q4,Europe,Software,Direct,SMB,Rep_15,In Progress,34444.74,22476.2,11968.54,34.75,1,3.7
DL-00817,2022-11-27,2022,11,Q4,Europe,Software,Direct,SMB,Rep_13,In Progress,34865.98,15021.81,19844.17,56.92,1,3.4
DL-00818,2022-09-09,2022,9,Q3,Europe,Hardware,Direct,Enterprise,Rep_20,Closed Won,4801.41,3342.8,1458.61,30.38,1,3.5
DL-00819,2022-03-30,2022,3,Q1,North America,Electronics,Online,Enterprise,Rep_10,Closed Lost,12791.0,8394.8,4396.2,34.37,1,3.2
DL-00820,2022-10-13,2022,10,Q4,North America,Services,Online,Enterprise,Rep_06,Closed Won,4828.47,2963.87,1864.6,38.62,1,4.4
DL-00821,2023-04-07,2023,4,Q2,Latin America,Consulting,Partner,Enterprise,Rep_15,Closed Won,41930.3,28810.42,13119.88,31.29,1,1.7
DL-00822,2022-09-07,2022,9,Q3,North America,Services,Direct,Startup,Rep_18,On Hold,13944.66,7550.18,6394.48,45.86,1,4.9
DL-00823,2023-04-21,2023,4,Q2,North America,Consulting,Direct,SMB,Rep_18,In Progress,61336.73,29289.84,32046.89,52.25,2,4.6
DL-00824,2023-08-07,2023,8,Q3,Europe,Electronics,Direct,Mid-Market,Rep_07,In Progress,13378.53,7748.95,5629.58,42.08,1,4.0
DL-00825,2023-09-17,2023,9,Q3,Europe,Software,Direct,Enterprise,Rep_15,Closed Won,31331.08,18550.96,12780.12,40.79,1,3.7
DL-00826,2023-11-16,2023,11,Q4,Latin America,Electronics,Reseller,SMB,Rep_18,In Progress,24579.62,14463.0,10116.62,41.16,2,4.7
DL-00827,2023-01-24,2023,1,Q1,North America,Services,Direct,Enterprise,Rep_18,Closed Won,6859.53,4100.46,2759.07,40.22,1,3.8
DL-00828,2022-12-11,2022,12,Q4,North America,Consulting,Direct,Enterprise,Rep_20,Closed Won,19071.88,13961.51,5110.37,26.8,1,3.6
DL-00829,2022-01-30,2022,1,Q1,Asia Pacific,Electronics,Direct,Enterprise,Rep_09,Closed Lost,10450.06,7480.01,2970.05,28.42,1,4.7
DL-00830,2023-05-22,2023,5,Q2,Europe,Services,Direct,Mid-Market,Rep_02,Closed Won,8397.53,5932.86,2464.67,29.35,1,5.0
DL-00831,2022-11-29,2022,11,Q4,North America,Electronics,Partner,Mid-Market,Rep_08,In Progress,9706.28,6605.08,3101.2,31.95,1,3.0
DL-00832,2022-07-06,2022,7,Q3,Europe,Services,Partner,SMB,Rep_20,Closed Lost,7118.32,5197.8,1920.52,26.98,1,4.1
DL-00833,2023-05-15,2023,5,Q2,North America,Software,Direct,SMB,Rep_02,Closed Won,38835.45,16872.96,21962.49,56.55,1,2.9
DL-00834,2022-08-06,2022,8,Q3,North America,Consulting,Direct,Startup,Rep_11,Closed Won,28589.06,14088.49,14500.57,50.72,1,4.2
DL-00835,2022-12-30,2022,12,Q4,Europe,Services,Direct,Enterprise,Rep_07,Closed Won,11657.32,6682.79,4974.53,42.67,1,3.2
DL-00836,2022-09-22,2022,9,Q3,Europe,Software,Direct,Enterprise,Rep_06,Closed Won,18982.5,13217.27,5765.23,30.37,1,4.8
DL-00837,2022-12-15,2022,12,Q4,Latin America,Electronics,Direct,Enterprise,Rep_10,Closed Lost,11021.72,6357.42,4664.3,42.32,1,3.7
DL-00838,2022-10-14,2022,10,Q4,Europe,Electronics,Reseller,Mid-Market,Rep_05,In Progress,17302.1,11450.74,5851.36,33.82,1,3.8
DL-00839,2023-09-03,2023,9,Q3,Europe,Electronics,Partner,Startup,Rep_11,Closed Won,15975.9,7167.36,8808.54,55.14,1,5.0
DL-00840,2023-12-20,2023,12,Q4,Asia Pacific,Electronics,Partner,Enterprise,Rep_01,Closed Won,22132.42,10808.25,11324.17,51.17,1,3.2
DL-00841,2022-10-10,2022,10,Q4,North America,Hardware,Partner,Mid-Market,Rep_02,Closed Lost,15336.54,10062.64,5273.9,34.39,2,4.3
DL-00842,2023-07-24,2023,7,Q3,Asia Pacific,Services,Partner,Mid-Market,Rep_01,In Progress,7077.2,3238.93,3838.27,54.23,1,3.3
DL-00843,2022-01-11,2022,1,Q1,North America,Software,Partner,Enterprise,Rep_19,Closed Won,38454.21,20110.57,18343.64,47.7,1,4.8
DL-00844,2023-06-14,2023,6,Q2,Middle East,Electronics,Online,SMB,Rep_02,Closed Won,8742.07,4307.25,4434.82,50.73,1,5.0
DL-00845,2022-07-15,2022,7,Q3,North America,Hardware,Online,SMB,Rep_20,Closed Lost,22563.44,11788.31,10775.13,47.75,3,3.6
DL-00846,2022-03-29,2022,3,Q1,Europe,Services,Direct,Startup,Rep_04,Closed Won,6749.26,4372.94,2376.32,35.21,1,2.0
DL-00847,2022-09-05,2022,9,Q3,North America,Electronics,Partner,Enterprise,Rep_12,Closed Won,21186.53,11202.3,9984.23,47.13,1,3.2
DL-00848,2023-02-21,2023,2,Q1,Middle East,Services,Partner,Mid-Market,Rep_20,In Progress,5806.42,3451.0,2355.42,40.57,1,5.0
DL-00849,2023-05-16,2023,5,Q2,Europe,Software,Reseller,Enterprise,Rep_18,Closed Lost,23169.35,10078.11,13091.24,56.5,1,3.3
DL-00850,2023-07-23,2023,7,Q3,Europe,Electronics,Partner,Mid-Market,Rep_01,Closed Lost,32489.49,22149.91,10339.58,31.82,2,5.0
DL-00851,2022-09-04,2022,9,Q3,North America,Software,Partner,SMB,Rep_01,In Progress,16610.31,8794.51,7815.8,47.05,1,3.3
DL-00852,2023-12-09,2023,12,Q4,Asia Pacific,Software,Direct,SMB,Rep_14,Closed Lost,75261.51,47187.99,28073.52,37.3,3,3.3
DL-00853,2023-05-03,2023,5,Q2,North America,Electronics,Partner,Mid-Market,Rep_04,Closed Won,14960.49,9782.46,5178.03,34.61,1,4.4
DL-00854,2023-10-24,2023,10,Q4,Latin America,Consulting,Direct,Mid-Market,Rep_05,Closed Won,48864.62,23131.6,25733.02,52.66,2,4.3
DL-00855,2023-12-30,2023,12,Q4,North America,Hardware,Direct,Mid-Market,Rep_11,Closed Won,9785.62,6944.23,2841.39,29.04,1,4.5
DL-00856,2023-05-18,2023,5,Q2,North America,Services,Direct,Enterprise,Rep_13,Closed Won,12567.39,7737.47,4829.92,38.43,1,3.8
DL-00857,2023-04-04,2023,4,Q2,North America,Software,Online,Mid-Market,Rep_16,Closed Lost,12253.59,6740.13,5513.46,44.99,1,4.6
DL-00858,2022-01-18,2022,1,Q1,Europe,Software,Direct,Enterprise,Rep_13,In Progress,19736.1,9153.94,10582.16,53.62,1,4.6
DL-00859,2022-04-06,2022,4,Q2,Europe,Services,Direct,SMB,Rep_02,On Hold,18184.57,13271.2,4913.37,27.02,2,4.7
DL-00860,2022-10-29,2022,10,Q4,North America,Software,Reseller,SMB,Rep_16,Closed Lost,21046.1,13980.37,7065.73,33.57,1,3.3
DL-00861,2022-08-15,2022,8,Q3,Asia Pacific,Electronics,Direct,SMB,Rep_06,Closed Won,16078.23,7601.93,8476.3,52.72,1,4.6
DL-00862,2023-02-19,2023,2,Q1,Europe,Software,Partner,SMB,Rep_14,Closed Won,11532.45,5976.1,5556.35,48.18,1,
DL-00863,2023-12-10,2023,12,Q4,Europe,Hardware,Partner,Startup,Rep_01,In Progress,6114.44,4178.52,1935.92,31.66,1,3.7
DL-00864,2022-09-07,2022,9,Q3,Europe,Software,Direct,Enterprise,Rep_17,Closed Lost,43833.37,28206.21,15627.16,35.65,2,3.7
DL-00865,2022-11-10,2022,11,Q4,Europe,Electronics,Online,Mid-Market,Rep_11,Closed Lost,7898.99,5276.72,2622.27,33.2,1,3.0
DL-00866,2023-11-11,2023,11,Q4,Europe,Hardware,Direct,SMB,Rep_19,In Progress,11449.9,6348.06,5101.84,44.56,1,2.4
DL-00867,2023-08-19,2023,8,Q3,North America,Electronics,Partner,Enterprise,Rep_03,In Progress,16394.39,10668.92,5725.47,34.92,1,4.8
DL-00868,2023-01-13,2023,1,Q1,North America,Electronics,Partner,Enterprise,Rep_11,In Progress,13330.74,7135.58,6195.16,46.47,1,3.2
DL-00869,2023-04-30,2023,4,Q2,Latin America,Electronics,Partner,Startup,Rep_05,Closed Won,13040.87,6180.62,6860.25,52.61,1,3.6
DL-00870,2023-07-21,2023,7,Q3,Middle East,Software,Online,Mid-Market,Rep_17,In Progress,19557.54,12153.78,7403.76,37.86,1,3.2
DL-00871,2023-06-28,2023,6,Q2,Europe,Hardware,Direct,Startup,Rep_07,In Progress,6543.39,4852.61,1690.78,,1,3.6
DL-00872,2022-12-19,2022,12,Q4,North America,Software,Direct,Startup,Rep_10,Closed Won,39795.19,20244.22,19550.97,49.13,1,3.4
DL-00873,2023-03-12,2023,3,Q1,Asia Pacific,Electronics,Online,Enterprise,Rep_11,Closed Lost,12085.76,6784.21,5301.55,43.87,1,4.8
DL-00874,2023-07-18,2023,7,Q3,Europe,Hardware,Partner,SMB,Rep_03,Closed Won,19751.64,12560.08,7191.56,36.41,3,3.3
DL-00875,2022-12-05,2022,12,Q4,North America,Hardware,Online,Mid-Market,Rep_20,On Hold,9292.5,5478.18,3814.32,41.05,1,5.0
DL-00876,2022-12-27,2022,12,Q4,North America,Hardware,Online,SMB,Rep_10,Closed Won,5997.31,4169.33,1827.98,30.48,1,4.7
DL-00877,2023-12-21,2023,12,Q4,Asia Pacific,Electronics,Online,SMB,Rep_10,Closed Lost,24403.66,16267.72,8135.94,33.34,2,3.4
DL-00878,2023-04-10,2023,4,Q2,Asia Pacific,Software,Partner,SMB,Rep_14,Closed Won,34152.09,14357.68,19794.41,57.96,1,4.1
DL-00879,2022-10-05,2022,10,Q4,North America,Consulting,Direct,SMB,Rep_12,In Progress,13119.62,9832.47,3287.15,25.06,1,4.2
DL-00880,2022-11-10,2022,11,Q4,North America,Hardware,Online,SMB,Rep_15,Closed Won,4769.33,3163.69,1605.64,33.67,1,4.5
DL-00881,2022-09-15,2022,9,Q3,North America,Electronics,Partner,Enterprise,Rep_10,Closed Won,14158.85,9944.7,4214.15,29.76,1,4.6
DL-00882,2022-08-25,2022,8,Q3,Asia Pacific,Electronics,,SMB,Rep_10,Closed Lost,6795.4,4266.96,2528.44,37.21,1,3.9
DL-00883,2022-05-04,2022,5,Q2,North America,Software,Reseller,SMB,Rep_19,On Hold,71103.8,49751.31,21352.49,30.03,3,3.0
DL-00884,2022-07-17,2022,7,Q3,North America,Consulting,Reseller,SMB,Rep_01,Closed Won,45255.01,19882.07,25372.94,56.07,1,4.3
DL-00885,2022-11-20,2022,11,Q4,Asia Pacific,Software,Partner,Enterprise,Rep_10,Closed Won,24833.89,12956.05,11877.84,47.83,1,3.6
DL-00886,2022-05-03,2022,5,Q2,North America,Software,Direct,Mid-Market,Rep_02,In Progress,21063.1,14886.29,6176.81,29.33,1,1.6
DL-00887,2023-07-03,2023,7,Q3,Asia Pacific,Electronics,Direct,Enterprise,Rep_17,Closed Lost,11114.14,5230.08,5884.06,52.94,1,4.1
DL-00888,2023-12-08,2023,12,Q4,North America,Services,Online,SMB,Rep_07,On Hold,3745.55,1600.79,2144.76,57.26,1,3.2
DL-00889,2022-07-09,2022,7,Q3,North America,Hardware,Reseller,Mid-Market,Rep_07,Closed Won,3363.58,2273.25,1090.33,32.42,1,3.4
DL-00890,2022-07-16,2022,7,Q3,North America,Software,Direct,SMB,Rep_20,Closed Lost,64678.98,44785.03,19893.95,30.76,3,3.8
DL-00891,2022-08-10,2022,8,Q3,Asia Pacific,Hardware,Direct,Enterprise,Rep_09,Closed Won,17570.85,8028.62,9542.23,54.31,2,2.6
DL-00892,2023-05-11,2023,5,Q2,Latin America,Consulting,Reseller,Mid-Market,Rep_02,Closed Won,22495.35,15724.72,6770.63,30.1,1,3.9
DL-00893,2022-10-11,2022,10,Q4,Latin America,Electronics,Direct,SMB,Rep_14,Closed Lost,23618.96,15124.84,8494.12,35.96,1,3.5
DL-00894,2023-08-27,2023,8,Q3,Europe,Software,Partner,Mid-Market,Rep_17,Closed Lost,32203.86,18743.58,13460.28,,1,3.1
DL-00895,2023-06-22,2023,6,Q2,Asia Pacific,Electronics,Reseller,Mid-Market,Rep_01,In Progress,20495.27,14153.78,6341.49,30.94,1,3.8
DL-00896,2023-09-04,2023,9,Q3,North America,Hardware,Direct,SMB,Rep_09,Closed Won,3922.98,2144.84,1778.14,45.33,1,2.4
DL-00897,2022-10-17,2022,10,Q4,North America,Services,Partner,SMB,Rep_20,Closed Won,4049.11,1894.57,2154.54,53.21,1,3.9
DL-00898,2022-04-13,2022,4,Q2,Latin America,Services,Direct,Enterprise,Rep_19,Closed Won,18063.3,9026.2,9037.1,50.03,2,4.2
DL-00899,2022-07-18,2022,7,Q3,North America,Hardware,Direct,Enterprise,Rep_04,On Hold,2973.66,1715.23,1258.43,42.32,1,4.0
DL-00900,2022-10-31,2022,10,Q4,North America,Software,Online,SMB,Rep_08,Closed Won,23214.55,13602.93,9611.62,41.4,1,4.4
DL-00901,2022-08-21,2022,8,Q3,North America,Consulting,Partner,SMB,Rep_13,Closed Won,24961.79,17022.77,7939.02,31.8,1,4.7
